id,target,file_path,fold,pred
2139bf0946,0,../input/train/2/1/3/2139bf0946.npy,0,0.32006836
213d179235,1,../input/train/2/1/3/213d179235.npy,0,1.0
213e5c2c28,0,../input/train/2/1/3/213e5c2c28.npy,0,0.22973633
213e65fdea,1,../input/train/2/1/3/213e65fdea.npy,0,0.19152832
213ec6b80b,1,../input/train/2/1/3/213ec6b80b.npy,0,1.0
21421436b8,1,../input/train/2/1/4/21421436b8.npy,0,1.0
2143d78cd3,1,../input/train/2/1/4/2143d78cd3.npy,0,1.0
2148eefb81,0,../input/train/2/1/4/2148eefb81.npy,0,0.18640137
214932dc79,1,../input/train/2/1/4/214932dc79.npy,0,0.8339844
214df6a167,1,../input/train/2/1/4/214df6a167.npy,0,0.40478516
214e3aa060,0,../input/train/2/1/4/214e3aa060.npy,0,0.093688965
214f5cb224,0,../input/train/2/1/4/214f5cb224.npy,0,0.10144043
214fc70b35,1,../input/train/2/1/4/214fc70b35.npy,0,0.7260742
21531ec2d8,0,../input/train/2/1/5/21531ec2d8.npy,0,0.52685547
2156804728,1,../input/train/2/1/5/2156804728.npy,0,0.3173828
2158763494,1,../input/train/2/1/5/2158763494.npy,0,0.9501953
2158763a4f,0,../input/train/2/1/5/2158763a4f.npy,0,0.18823242
215c1a5d32,1,../input/train/2/1/5/215c1a5d32.npy,0,0.51660156
215f12c968,0,../input/train/2/1/5/215f12c968.npy,0,0.2548828
2161d00753,1,../input/train/2/1/6/2161d00753.npy,0,0.11242676
216239899b,1,../input/train/2/1/6/216239899b.npy,0,1.0
2163981b8c,1,../input/train/2/1/6/2163981b8c.npy,0,1.0
21683cd44a,1,../input/train/2/1/6/21683cd44a.npy,0,1.0
2168fb9373,0,../input/train/2/1/6/2168fb9373.npy,0,0.19604492
21696a8409,0,../input/train/2/1/6/21696a8409.npy,0,0.1171875
216a1ea8dc,0,../input/train/2/1/6/216a1ea8dc.npy,0,0.26049805
216a502e19,1,../input/train/2/1/6/216a502e19.npy,0,0.23278809
216e7db1d5,0,../input/train/2/1/6/216e7db1d5.npy,0,0.11437988
2170be2e39,1,../input/train/2/1/7/2170be2e39.npy,0,1.0
217155aac2,0,../input/train/2/1/7/217155aac2.npy,0,0.2208252
2172ba9cb2,1,../input/train/2/1/7/2172ba9cb2.npy,0,1.0
2174e0560a,1,../input/train/2/1/7/2174e0560a.npy,0,0.9892578
2175c35d5d,1,../input/train/2/1/7/2175c35d5d.npy,0,0.21948242
2176274d9c,0,../input/train/2/1/7/2176274d9c.npy,0,0.24694824
2176a2527c,1,../input/train/2/1/7/2176a2527c.npy,0,1.0
21778b6396,1,../input/train/2/1/7/21778b6396.npy,0,0.31103516
2177e2b587,0,../input/train/2/1/7/2177e2b587.npy,0,0.29711914
217dfb5083,1,../input/train/2/1/7/217dfb5083.npy,0,0.2331543
217fe3dca7,0,../input/train/2/1/7/217fe3dca7.npy,0,0.19494629
2181114d81,0,../input/train/2/1/8/2181114d81.npy,0,0.1270752
218167ed97,1,../input/train/2/1/8/218167ed97.npy,0,0.99121094
21817a5a86,1,../input/train/2/1/8/21817a5a86.npy,0,0.21374512
218268f07c,1,../input/train/2/1/8/218268f07c.npy,0,0.11419678
2184187f01,1,../input/train/2/1/8/2184187f01.npy,0,0.5488281
2184c201ef,1,../input/train/2/1/8/2184c201ef.npy,0,1.0
2189726335,1,../input/train/2/1/8/2189726335.npy,0,0.4091797
218a4914a2,0,../input/train/2/1/8/218a4914a2.npy,0,0.23937988
218a4c54bd,0,../input/train/2/1/8/218a4c54bd.npy,0,0.18798828
218be59f68,1,../input/train/2/1/8/218be59f68.npy,0,0.26879883
218da9c5ff,1,../input/train/2/1/8/218da9c5ff.npy,0,0.94091797
218e725be2,1,../input/train/2/1/8/218e725be2.npy,0,0.2878418
218ed6591d,0,../input/train/2/1/8/218ed6591d.npy,0,0.15539551
21905f241a,0,../input/train/2/1/9/21905f241a.npy,0,0.14074707
2191476885,1,../input/train/2/1/9/2191476885.npy,0,0.43823242
2196c3a8d3,1,../input/train/2/1/9/2196c3a8d3.npy,0,1.0
219e8d8be3,1,../input/train/2/1/9/219e8d8be3.npy,0,1.0
21a2eeb452,0,../input/train/2/1/a/21a2eeb452.npy,0,0.12512207
21a35d68d9,1,../input/train/2/1/a/21a35d68d9.npy,0,0.41210938
21a3c622af,1,../input/train/2/1/a/21a3c622af.npy,0,0.2548828
21a4ca7bdb,0,../input/train/2/1/a/21a4ca7bdb.npy,0,0.20605469
21a74fe948,0,../input/train/2/1/a/21a74fe948.npy,0,0.12249756
21a8fa0058,0,../input/train/2/1/a/21a8fa0058.npy,0,0.3005371
21afc822ef,0,../input/train/2/1/a/21afc822ef.npy,0,0.27685547
21b0478c04,1,../input/train/2/1/b/21b0478c04.npy,0,1.0
21b1a3682a,1,../input/train/2/1/b/21b1a3682a.npy,0,0.2322998
21b4afe711,0,../input/train/2/1/b/21b4afe711.npy,0,0.16088867
21b67fb419,0,../input/train/2/1/b/21b67fb419.npy,0,0.109313965
21b6c2c9ff,1,../input/train/2/1/b/21b6c2c9ff.npy,0,0.29492188
21b7cbfa8b,0,../input/train/2/1/b/21b7cbfa8b.npy,0,0.18798828
21b87e79b9,0,../input/train/2/1/b/21b87e79b9.npy,0,0.16467285
21b8e58a3c,1,../input/train/2/1/b/21b8e58a3c.npy,0,1.0
21bbd5a20e,1,../input/train/2/1/b/21bbd5a20e.npy,0,1.0
21bf933706,1,../input/train/2/1/b/21bf933706.npy,0,0.38842773
21d2cd31dd,0,../input/train/2/1/d/21d2cd31dd.npy,0,0.19433594
21d771492f,1,../input/train/2/1/d/21d771492f.npy,0,1.0
21d792f1aa,0,../input/train/2/1/d/21d792f1aa.npy,0,0.4296875
21d933a7bb,1,../input/train/2/1/d/21d933a7bb.npy,0,0.1887207
21da33b41d,1,../input/train/2/1/d/21da33b41d.npy,0,0.23059082
21df901d69,0,../input/train/2/1/d/21df901d69.npy,0,0.22546387
21e1d242ca,0,../input/train/2/1/e/21e1d242ca.npy,0,0.2854004
21e1ff69e8,0,../input/train/2/1/e/21e1ff69e8.npy,0,0.14624023
21e2fcb27d,0,../input/train/2/1/e/21e2fcb27d.npy,0,0.13366699
21e3cf4258,1,../input/train/2/1/e/21e3cf4258.npy,0,1.0
21e7393fa8,0,../input/train/2/1/e/21e7393fa8.npy,0,0.14160156
21ecd9df6f,0,../input/train/2/1/e/21ecd9df6f.npy,0,0.17480469
21ed6a0fd7,1,../input/train/2/1/e/21ed6a0fd7.npy,0,0.50390625
21f02985ea,0,../input/train/2/1/f/21f02985ea.npy,0,0.21679688
21f1216a78,1,../input/train/2/1/f/21f1216a78.npy,0,0.77001953
21f2acb229,0,../input/train/2/1/f/21f2acb229.npy,0,0.10876465
21f521d3fe,0,../input/train/2/1/f/21f521d3fe.npy,0,0.61816406
21f5eb389d,0,../input/train/2/1/f/21f5eb389d.npy,0,0.3178711
21f649b3f3,0,../input/train/2/1/f/21f649b3f3.npy,0,0.10015869
21f65c1ff6,1,../input/train/2/1/f/21f65c1ff6.npy,0,0.9941406
21f8371723,0,../input/train/2/1/f/21f8371723.npy,0,0.3857422
21f8c7b003,0,../input/train/2/1/f/21f8c7b003.npy,0,0.2298584
21fb2028c8,1,../input/train/2/1/f/21fb2028c8.npy,0,1.0
21fcb2c782,1,../input/train/2/1/f/21fcb2c782.npy,0,0.99902344
21fdedcc13,0,../input/train/2/1/f/21fdedcc13.npy,0,0.7167969
21fe780d8f,1,../input/train/2/1/f/21fe780d8f.npy,0,0.99560547
22034af012,0,../input/train/2/2/0/22034af012.npy,0,0.19958496
220431faa4,1,../input/train/2/2/0/220431faa4.npy,0,0.2277832
2204444075,1,../input/train/2/2/0/2204444075.npy,0,0.88183594
2204619eee,0,../input/train/2/2/0/2204619eee.npy,0,0.26904297
2205567ebc,1,../input/train/2/2/0/2205567ebc.npy,0,0.5234375
2205d63ff8,1,../input/train/2/2/0/2205d63ff8.npy,0,0.93603516
2206423c7a,1,../input/train/2/2/0/2206423c7a.npy,0,0.2541504
2206fd8cdd,1,../input/train/2/2/0/2206fd8cdd.npy,0,0.9238281
2207274a93,1,../input/train/2/2/0/2207274a93.npy,0,1.0
220ad798df,1,../input/train/2/2/0/220ad798df.npy,0,0.35083008
220b2c3a01,0,../input/train/2/2/0/220b2c3a01.npy,0,0.16345215
220c9ae5d6,1,../input/train/2/2/0/220c9ae5d6.npy,0,1.0
220ce474ca,1,../input/train/2/2/0/220ce474ca.npy,0,1.0
220fad0f1f,0,../input/train/2/2/0/220fad0f1f.npy,0,0.18713379
220feaabf7,0,../input/train/2/2/0/220feaabf7.npy,0,0.6044922
2211fbbfe7,0,../input/train/2/2/1/2211fbbfe7.npy,0,0.2836914
2214057bc9,1,../input/train/2/2/1/2214057bc9.npy,0,0.98046875
221462d6dd,1,../input/train/2/2/1/221462d6dd.npy,0,1.0
2215365d69,1,../input/train/2/2/1/2215365d69.npy,0,0.9995117
221913e270,0,../input/train/2/2/1/221913e270.npy,0,0.19836426
221cce12cf,1,../input/train/2/2/1/221cce12cf.npy,0,0.27514648
221fc14f54,0,../input/train/2/2/1/221fc14f54.npy,0,0.14196777
222020fb23,0,../input/train/2/2/2/222020fb23.npy,0,0.12390137
2221958c71,1,../input/train/2/2/2/2221958c71.npy,0,0.9975586
222265aacf,1,../input/train/2/2/2/222265aacf.npy,0,0.8701172
2222c3367b,0,../input/train/2/2/2/2222c3367b.npy,0,0.14709473
22240d7e0b,1,../input/train/2/2/2/22240d7e0b.npy,0,1.0
22249efd80,1,../input/train/2/2/2/22249efd80.npy,0,0.41967773
2226f9b2e1,1,../input/train/2/2/2/2226f9b2e1.npy,0,0.9848633
22270b114b,0,../input/train/2/2/2/22270b114b.npy,0,0.21569824
222b40dfe6,0,../input/train/2/2/2/222b40dfe6.npy,0,0.12249756
222e73cfeb,0,../input/train/2/2/2/222e73cfeb.npy,0,0.5498047
222f98d9f2,0,../input/train/2/2/2/222f98d9f2.npy,0,0.39990234
22344205a8,1,../input/train/2/2/3/22344205a8.npy,0,0.1340332
22358048e4,1,../input/train/2/2/3/22358048e4.npy,0,0.16088867
2236619eb9,1,../input/train/2/2/3/2236619eb9.npy,0,1.0
2238d523ee,0,../input/train/2/2/3/2238d523ee.npy,0,0.14758301
22396b6acf,1,../input/train/2/2/3/22396b6acf.npy,0,0.13330078
223e342756,0,../input/train/2/2/3/223e342756.npy,0,0.31762695
223fa55049,0,../input/train/2/2/3/223fa55049.npy,0,0.2861328
224016ea79,0,../input/train/2/2/4/224016ea79.npy,0,0.2890625
2241a955f4,0,../input/train/2/2/4/2241a955f4.npy,0,0.1184082
2242a10ad9,1,../input/train/2/2/4/2242a10ad9.npy,0,1.0
2243cc5db9,1,../input/train/2/2/4/2243cc5db9.npy,0,0.22253418
224417178d,0,../input/train/2/2/4/224417178d.npy,0,0.2006836
22456e75c8,0,../input/train/2/2/4/22456e75c8.npy,0,0.375
2247bf9b48,0,../input/train/2/2/4/2247bf9b48.npy,0,0.42236328
2249fd8e73,0,../input/train/2/2/4/2249fd8e73.npy,0,0.2998047
224a93884b,1,../input/train/2/2/4/224a93884b.npy,0,0.35546875
224ad344f6,0,../input/train/2/2/4/224ad344f6.npy,0,0.1430664
224e4051a4,1,../input/train/2/2/4/224e4051a4.npy,0,1.0
225583c238,1,../input/train/2/2/5/225583c238.npy,0,0.7270508
2255c9ffef,1,../input/train/2/2/5/2255c9ffef.npy,0,1.0
2256089297,1,../input/train/2/2/5/2256089297.npy,0,0.26245117
225722ecd9,1,../input/train/2/2/5/225722ecd9.npy,0,0.8276367
22587d48a5,1,../input/train/2/2/5/22587d48a5.npy,0,1.0
225af4ef4e,0,../input/train/2/2/5/225af4ef4e.npy,0,0.1538086
225be11bd6,0,../input/train/2/2/5/225be11bd6.npy,0,0.37231445
225f943872,1,../input/train/2/2/5/225f943872.npy,0,1.0
22626a93b2,1,../input/train/2/2/6/22626a93b2.npy,0,0.99365234
2262e52f7e,1,../input/train/2/2/6/2262e52f7e.npy,0,0.3461914
2263d2e1ba,0,../input/train/2/2/6/2263d2e1ba.npy,0,0.6850586
22642d02fe,1,../input/train/2/2/6/22642d02fe.npy,0,0.98046875
226474311c,0,../input/train/2/2/6/226474311c.npy,0,0.23181152
226f0bda38,1,../input/train/2/2/6/226f0bda38.npy,0,1.0
22704598ca,0,../input/train/2/2/7/22704598ca.npy,0,0.58251953
22713ccb04,0,../input/train/2/2/7/22713ccb04.npy,0,0.12976074
22720052a7,0,../input/train/2/2/7/22720052a7.npy,0,0.6020508
227255c5a6,1,../input/train/2/2/7/227255c5a6.npy,0,1.0
227362b639,0,../input/train/2/2/7/227362b639.npy,0,0.6298828
227579b52d,0,../input/train/2/2/7/227579b52d.npy,0,0.13793945
2275ab4180,0,../input/train/2/2/7/2275ab4180.npy,0,0.19372559
2276ae44de,0,../input/train/2/2/7/2276ae44de.npy,0,0.116760254
227832098a,0,../input/train/2/2/7/227832098a.npy,0,0.18432617
227b1a45a1,0,../input/train/2/2/7/227b1a45a1.npy,0,0.107788086
227c2c29b0,1,../input/train/2/2/7/227c2c29b0.npy,0,1.0
227c4e1c56,1,../input/train/2/2/7/227c4e1c56.npy,0,0.9863281
227ee945c2,1,../input/train/2/2/7/227ee945c2.npy,0,0.9794922
228000e059,1,../input/train/2/2/8/228000e059.npy,0,0.5986328
22815ededa,1,../input/train/2/2/8/22815ededa.npy,0,1.0
228332dc32,0,../input/train/2/2/8/228332dc32.npy,0,0.24511719
22843bcba9,0,../input/train/2/2/8/22843bcba9.npy,0,0.18566895
22871e85c9,1,../input/train/2/2/8/22871e85c9.npy,0,1.0
2288203bce,1,../input/train/2/2/8/2288203bce.npy,0,0.99902344
2289780b28,1,../input/train/2/2/8/2289780b28.npy,0,1.0
228a1fb851,0,../input/train/2/2/8/228a1fb851.npy,0,0.15930176
228b41ff7e,0,../input/train/2/2/8/228b41ff7e.npy,0,0.23828125
228e10c9b5,0,../input/train/2/2/8/228e10c9b5.npy,0,0.14904785
22909433c5,0,../input/train/2/2/9/22909433c5.npy,0,0.15649414
2290d8e601,1,../input/train/2/2/9/2290d8e601.npy,0,0.5385742
2293b1bec6,1,../input/train/2/2/9/2293b1bec6.npy,0,0.9838867
2296c34601,1,../input/train/2/2/9/2296c34601.npy,0,0.23266602
22971e3794,0,../input/train/2/2/9/22971e3794.npy,0,0.40161133
22972f9444,1,../input/train/2/2/9/22972f9444.npy,0,1.0
2297bcd461,1,../input/train/2/2/9/2297bcd461.npy,0,1.0
229a7307e5,0,../input/train/2/2/9/229a7307e5.npy,0,0.3569336
229e0bdb08,0,../input/train/2/2/9/229e0bdb08.npy,0,0.3383789
229e513d12,1,../input/train/2/2/9/229e513d12.npy,0,1.0
229fd1f17b,1,../input/train/2/2/9/229fd1f17b.npy,0,0.5722656
22a065081d,0,../input/train/2/2/a/22a065081d.npy,0,0.22595215
22a15fd511,0,../input/train/2/2/a/22a15fd511.npy,0,0.16308594
22a163c796,1,../input/train/2/2/a/22a163c796.npy,0,0.29223633
22a2de00e1,0,../input/train/2/2/a/22a2de00e1.npy,0,0.25341797
22a3dce439,1,../input/train/2/2/a/22a3dce439.npy,0,0.34692383
22a6bffcc4,1,../input/train/2/2/a/22a6bffcc4.npy,0,1.0
22a7a833ec,1,../input/train/2/2/a/22a7a833ec.npy,0,0.7368164
22aad0ab04,1,../input/train/2/2/a/22aad0ab04.npy,0,1.0
22ae116af2,1,../input/train/2/2/a/22ae116af2.npy,0,0.25512695
22af1b8bb9,0,../input/train/2/2/a/22af1b8bb9.npy,0,0.25830078
22b699ec77,0,../input/train/2/2/b/22b699ec77.npy,0,0.40844727
22ba518cc4,1,../input/train/2/2/b/22ba518cc4.npy,0,1.0
22bf06d82c,1,../input/train/2/2/b/22bf06d82c.npy,0,0.9995117
22bf2d6ce8,1,../input/train/2/2/b/22bf2d6ce8.npy,0,0.89746094
22c0ab0dd6,1,../input/train/2/2/c/22c0ab0dd6.npy,0,1.0
22c101df9e,1,../input/train/2/2/c/22c101df9e.npy,0,1.0
22c1c84977,1,../input/train/2/2/c/22c1c84977.npy,0,1.0
22c3b5b559,1,../input/train/2/2/c/22c3b5b559.npy,0,0.4111328
22c83285dc,1,../input/train/2/2/c/22c83285dc.npy,0,1.0
22c89fb22b,1,../input/train/2/2/c/22c89fb22b.npy,0,0.18725586
22cdd7e2c9,1,../input/train/2/2/c/22cdd7e2c9.npy,0,0.16564941
22ce021935,0,../input/train/2/2/c/22ce021935.npy,0,0.29003906
22d070584d,1,../input/train/2/2/d/22d070584d.npy,0,0.9926758
22d1bdc683,0,../input/train/2/2/d/22d1bdc683.npy,0,0.1583252
22d79d4afb,0,../input/train/2/2/d/22d79d4afb.npy,0,0.17993164
22d8b0aebd,0,../input/train/2/2/d/22d8b0aebd.npy,0,0.6376953
22e1603031,1,../input/train/2/2/e/22e1603031.npy,0,0.95410156
22e1bad47a,0,../input/train/2/2/e/22e1bad47a.npy,0,0.41015625
22e2129b0a,0,../input/train/2/2/e/22e2129b0a.npy,0,0.17163086
22ea7d91b1,1,../input/train/2/2/e/22ea7d91b1.npy,0,1.0
22ea85ca0e,0,../input/train/2/2/e/22ea85ca0e.npy,0,0.3005371
22ee965fad,1,../input/train/2/2/e/22ee965fad.npy,0,1.0
22f2aa4394,1,../input/train/2/2/f/22f2aa4394.npy,0,0.2746582
22f5c04945,1,../input/train/2/2/f/22f5c04945.npy,0,1.0
22f63d2f8d,1,../input/train/2/2/f/22f63d2f8d.npy,0,0.9975586
22fb52a5c1,1,../input/train/2/2/f/22fb52a5c1.npy,0,0.9868164
22fb8bcab8,0,../input/train/2/2/f/22fb8bcab8.npy,0,0.32421875
22fd68735b,1,../input/train/2/2/f/22fd68735b.npy,0,0.12408447
22feda8f8c,0,../input/train/2/2/f/22feda8f8c.npy,0,0.23840332
22ffe77418,1,../input/train/2/2/f/22ffe77418.npy,0,0.51904297
23015983a6,1,../input/train/2/3/0/23015983a6.npy,0,0.16589355
230165d402,0,../input/train/2/3/0/230165d402.npy,0,0.13464355
2302fd62f3,1,../input/train/2/3/0/2302fd62f3.npy,0,0.9995117
23033618d5,1,../input/train/2/3/0/23033618d5.npy,0,0.20690918
230399ecac,1,../input/train/2/3/0/230399ecac.npy,0,0.96728516
23040bef62,1,../input/train/2/3/0/23040bef62.npy,0,0.3557129
23051a4547,0,../input/train/2/3/0/23051a4547.npy,0,0.21813965
230587e557,1,../input/train/2/3/0/230587e557.npy,0,1.0
23085eaf25,0,../input/train/2/3/0/23085eaf25.npy,0,0.22827148
23103e7a8b,0,../input/train/2/3/1/23103e7a8b.npy,0,0.15942383
2310e39a29,1,../input/train/2/3/1/2310e39a29.npy,0,0.26416016
2311695f57,0,../input/train/2/3/1/2311695f57.npy,0,0.25805664
23119e4c1b,0,../input/train/2/3/1/23119e4c1b.npy,0,0.15356445
2312ccbcac,0,../input/train/2/3/1/2312ccbcac.npy,0,0.087890625
2313589db4,1,../input/train/2/3/1/2313589db4.npy,0,1.0
23136d65e6,1,../input/train/2/3/1/23136d65e6.npy,0,1.0
23139c6c71,1,../input/train/2/3/1/23139c6c71.npy,0,1.0
231410a285,0,../input/train/2/3/1/231410a285.npy,0,0.15246582
23145453c0,1,../input/train/2/3/1/23145453c0.npy,0,0.48388672
2315bd84f6,1,../input/train/2/3/1/2315bd84f6.npy,0,1.0
231705ba53,1,../input/train/2/3/1/231705ba53.npy,0,0.1015625
23193d0baf,1,../input/train/2/3/1/23193d0baf.npy,0,1.0
231963cf54,1,../input/train/2/3/1/231963cf54.npy,0,1.0
2319ca877f,0,../input/train/2/3/1/2319ca877f.npy,0,0.17468262
231d513fc5,1,../input/train/2/3/1/231d513fc5.npy,0,0.21350098
232049a014,0,../input/train/2/3/2/232049a014.npy,0,0.08239746
2320538a02,1,../input/train/2/3/2/2320538a02.npy,0,0.9975586
232195a0d8,0,../input/train/2/3/2/232195a0d8.npy,0,0.17749023
2322683a69,0,../input/train/2/3/2/2322683a69.npy,0,0.6796875
23227795ef,1,../input/train/2/3/2/23227795ef.npy,0,1.0
23238d4c05,0,../input/train/2/3/2/23238d4c05.npy,0,0.2548828
23257256ed,0,../input/train/2/3/2/23257256ed.npy,0,0.17919922
23264ba27e,1,../input/train/2/3/2/23264ba27e.npy,0,0.5234375
2326f636c3,0,../input/train/2/3/2/2326f636c3.npy,0,0.36083984
2327361180,1,../input/train/2/3/2/2327361180.npy,0,0.34033203
23291dfe23,1,../input/train/2/3/2/23291dfe23.npy,0,0.5283203
232c6b7f0e,0,../input/train/2/3/2/232c6b7f0e.npy,0,0.19995117
232de848ad,0,../input/train/2/3/2/232de848ad.npy,0,0.24938965
232e2087c8,0,../input/train/2/3/2/232e2087c8.npy,0,0.31030273
232eb90d95,0,../input/train/2/3/2/232eb90d95.npy,0,0.16625977
232f1861aa,0,../input/train/2/3/2/232f1861aa.npy,0,0.3022461
232f92a7bb,1,../input/train/2/3/2/232f92a7bb.npy,0,1.0
23323e695d,0,../input/train/2/3/3/23323e695d.npy,0,0.15734863
233292dd45,1,../input/train/2/3/3/233292dd45.npy,0,1.0
23338941cf,1,../input/train/2/3/3/23338941cf.npy,0,1.0
2334326014,1,../input/train/2/3/3/2334326014.npy,0,1.0
233508b387,1,../input/train/2/3/3/233508b387.npy,0,1.0
23351d8387,0,../input/train/2/3/3/23351d8387.npy,0,0.15515137
2335507f80,0,../input/train/2/3/3/2335507f80.npy,0,0.27001953
2337f52304,1,../input/train/2/3/3/2337f52304.npy,0,1.0
233964707b,1,../input/train/2/3/3/233964707b.npy,0,0.3383789
233b9836bd,1,../input/train/2/3/3/233b9836bd.npy,0,0.25805664
233de4894a,1,../input/train/2/3/3/233de4894a.npy,0,1.0
233e7b34c9,0,../input/train/2/3/3/233e7b34c9.npy,0,0.16625977
233fbf0f92,1,../input/train/2/3/3/233fbf0f92.npy,0,0.2722168
23459b2fbd,0,../input/train/2/3/4/23459b2fbd.npy,0,0.14440918
23463bb4c0,0,../input/train/2/3/4/23463bb4c0.npy,0,0.16516113
2347e8594d,1,../input/train/2/3/4/2347e8594d.npy,0,0.52978516
2348bf280b,1,../input/train/2/3/4/2348bf280b.npy,0,1.0
234a7a902a,1,../input/train/2/3/4/234a7a902a.npy,0,1.0
234d505048,0,../input/train/2/3/4/234d505048.npy,0,0.4086914
234ee7b3d7,0,../input/train/2/3/4/234ee7b3d7.npy,0,0.18115234
234f94b765,0,../input/train/2/3/4/234f94b765.npy,0,0.2980957
2351f850c3,1,../input/train/2/3/5/2351f850c3.npy,0,1.0
2352bcd736,1,../input/train/2/3/5/2352bcd736.npy,0,0.29077148
235329ab16,0,../input/train/2/3/5/235329ab16.npy,0,0.34375
2353fa633d,1,../input/train/2/3/5/2353fa633d.npy,0,0.83251953
235622cdb6,0,../input/train/2/3/5/235622cdb6.npy,0,0.23876953
235666127b,0,../input/train/2/3/5/235666127b.npy,0,0.121276855
2359056cc5,0,../input/train/2/3/5/2359056cc5.npy,0,0.18859863
235aa2bdc0,0,../input/train/2/3/5/235aa2bdc0.npy,0,0.22521973
235d31e7b9,1,../input/train/2/3/5/235d31e7b9.npy,0,0.99902344
235fa132a2,1,../input/train/2/3/5/235fa132a2.npy,0,0.20446777
236080c3a1,0,../input/train/2/3/6/236080c3a1.npy,0,0.27661133
2360f7259d,0,../input/train/2/3/6/2360f7259d.npy,0,0.30981445
2362c8c177,0,../input/train/2/3/6/2362c8c177.npy,0,0.20495605
23635c8df5,1,../input/train/2/3/6/23635c8df5.npy,0,1.0
23635d337f,1,../input/train/2/3/6/23635d337f.npy,0,0.99902344
23637e163e,1,../input/train/2/3/6/23637e163e.npy,0,0.4411621
2365630023,0,../input/train/2/3/6/2365630023.npy,0,0.13696289
23677077e2,1,../input/train/2/3/6/23677077e2.npy,0,0.50683594
2367e31c5e,1,../input/train/2/3/6/2367e31c5e.npy,0,0.90625
2367e45981,0,../input/train/2/3/6/2367e45981.npy,0,0.13061523
23685580bf,1,../input/train/2/3/6/23685580bf.npy,0,0.68408203
23687a0608,1,../input/train/2/3/6/23687a0608.npy,0,0.3725586
2368b46ced,0,../input/train/2/3/6/2368b46ced.npy,0,0.16955566
236944ec0c,1,../input/train/2/3/6/236944ec0c.npy,0,0.9824219
236da42182,0,../input/train/2/3/6/236da42182.npy,0,0.16113281
236ffa0b54,1,../input/train/2/3/6/236ffa0b54.npy,0,0.87646484
237068841b,1,../input/train/2/3/7/237068841b.npy,0,0.84765625
2374ffebe7,0,../input/train/2/3/7/2374ffebe7.npy,0,0.19250488
23759293de,1,../input/train/2/3/7/23759293de.npy,0,0.5336914
2378388abb,1,../input/train/2/3/7/2378388abb.npy,0,1.0
23783e2175,1,../input/train/2/3/7/23783e2175.npy,0,0.27905273
23786a239b,0,../input/train/2/3/7/23786a239b.npy,0,0.60595703
2379eeefdd,0,../input/train/2/3/7/2379eeefdd.npy,0,0.1459961
237b5ba737,1,../input/train/2/3/7/237b5ba737.npy,0,0.14440918
237cdd2ea5,0,../input/train/2/3/7/237cdd2ea5.npy,0,0.12475586
237d113922,1,../input/train/2/3/7/237d113922.npy,0,0.38964844
237e19327f,1,../input/train/2/3/7/237e19327f.npy,0,1.0
237e1b5473,0,../input/train/2/3/7/237e1b5473.npy,0,0.18859863
237e778794,0,../input/train/2/3/7/237e778794.npy,0,0.30981445
237f457c41,0,../input/train/2/3/7/237f457c41.npy,0,0.17285156
2382c52738,0,../input/train/2/3/8/2382c52738.npy,0,0.10412598
23879cad2d,1,../input/train/2/3/8/23879cad2d.npy,0,0.17492676
23899fe023,0,../input/train/2/3/8/23899fe023.npy,0,0.38867188
2389f90384,1,../input/train/2/3/8/2389f90384.npy,0,0.9995117
238c131dcf,1,../input/train/2/3/8/238c131dcf.npy,0,0.10284424
238c4af9c3,0,../input/train/2/3/8/238c4af9c3.npy,0,0.123168945
238c832fdd,1,../input/train/2/3/8/238c832fdd.npy,0,0.20471191
238ce47d9c,0,../input/train/2/3/8/238ce47d9c.npy,0,0.22302246
23927dc2a4,0,../input/train/2/3/9/23927dc2a4.npy,0,0.16662598
239283fb24,1,../input/train/2/3/9/239283fb24.npy,0,1.0
2394316426,0,../input/train/2/3/9/2394316426.npy,0,0.2232666
23998be700,1,../input/train/2/3/9/23998be700.npy,0,0.8027344
239b73f3ad,1,../input/train/2/3/9/239b73f3ad.npy,0,0.18225098
239eb68176,1,../input/train/2/3/9/239eb68176.npy,0,0.8334961
23a265b65a,1,../input/train/2/3/a/23a265b65a.npy,0,0.9609375
23a9886bc2,0,../input/train/2/3/a/23a9886bc2.npy,0,0.2084961
23aa0000ea,1,../input/train/2/3/a/23aa0000ea.npy,0,0.6743164
23ac164722,0,../input/train/2/3/a/23ac164722.npy,0,0.17492676
23acec2775,1,../input/train/2/3/a/23acec2775.npy,0,0.36132812
23ae24f4cf,1,../input/train/2/3/a/23ae24f4cf.npy,0,0.30566406
23ae6aeaec,1,../input/train/2/3/a/23ae6aeaec.npy,0,0.9995117
23b0e7292c,1,../input/train/2/3/b/23b0e7292c.npy,0,1.0
23b0fdd6c2,1,../input/train/2/3/b/23b0fdd6c2.npy,0,1.0
23b78ebd64,0,../input/train/2/3/b/23b78ebd64.npy,0,0.41674805
23b853ec09,1,../input/train/2/3/b/23b853ec09.npy,0,0.5107422
23b94410a7,0,../input/train/2/3/b/23b94410a7.npy,0,0.34375
23b9630219,0,../input/train/2/3/b/23b9630219.npy,0,0.16040039
23bdbf8ad8,1,../input/train/2/3/b/23bdbf8ad8.npy,0,0.3503418
23c05d3293,1,../input/train/2/3/c/23c05d3293.npy,0,1.0
23c06fd62d,0,../input/train/2/3/c/23c06fd62d.npy,0,0.28393555
